,call_type,unit_type,latitude,longitude
3090,Alarms,CHIEF,37.7271372788,-122.3789689714
2423,Alarms,ENGINE,37.7693772648,-122.4295114291
7452,Alarms,ENGINE,37.7892649467,-122.41204908540001
3094,Alarms,ENGINE,37.7938853057,-122.4128518274
2418,Alarms,TRUCK,37.7812876871,-122.4113180554
7460,Alarms,CHIEF,37.784807388699996,-122.4136154383
2410,Alarms,ENGINE,37.7848690868,-122.4650907616
7468,Alarms,ENGINE,37.7946334154,-122.4324650794
2402,Alarms,TRUCK,37.7848690868,-122.4650907616
2984,Alarms,TRUCK,37.7565080013,-122.4065410143
6845,Alarms,ENGINE,37.7943459009,-122.4002623919
2582,Alarms,CHIEF,37.7565080013,-122.4065410143
2980,Alarms,TRUCK,37.7669871098,-122.4278571675
2763,Alarms,CHIEF,37.7669871098,-122.4278571675
6974,Alarms,TRUCK,37.7894788173,-122.4145611332
6973,Alarms,ENGINE,37.789383886799996,-122.40778695629999
6969,Alarms,ENGINE,37.7914675529,-122.4132730801
2863,Alarms,CHIEF,37.7649777859,-122.46644563790001
2745,Alarms,ENGINE,37.7479586316,-122.4674180088
2743,Alarms,ENGINE,37.789836825900004,-122.40334454479999
2738,Alarms,TRUCK,37.7165061781,-122.3904177674
6953,Alarms,TRUCK,37.77989681,-122.44056133
6980,Alarms,CHIEF,37.7912883093,-122.43010298809999
7106,Alarms,CHIEF,37.7894926602,-122.410269519
7115,Alarms,TRUCK,37.7892649467,-122.41204908540001
2725,Alarms,ENGINE,37.7165061781,-122.3904177674
7118,Alarms,TRUCK,37.789383886799996,-122.40778695629999
6943,Alarms,CHIEF,37.7910493415,-122.44528660030001
7123,Alarms,TRUCK,37.7621440348,-122.4215514516
2717,Alarms,ENGINE,37.7551739408,-122.4766223732
7125,Alarms,TRUCK,37.7858903312,-122.41172571940001
7128,Alarms,ENGINE,37.784807388699996,-122.4136154383
7132,Alarms,TRUCK,37.7985818636,-122.4760377653
6947,Alarms,CHIEF,37.7868893006,-122.4492823634
7070,Alarms,TRUCK,37.7641898783,-122.4204377043
7068,Alarms,ENGINE,37.7812876871,-122.4113180554
7060,Alarms,CHIEF,37.7711351327,-122.4268068773
7019,Alarms,TRUCK,37.7711351327,-122.4268068773
2815,Alarms,ENGINE,37.776852457800004,-122.41945501209999
7021,Alarms,CHIEF,37.7914675529,-122.4132730801
2811,Alarms,TRUCK,37.7649777859,-122.46644563790001
7013,Alarms,ENGINE,37.726151743,-122.39555385879999
7011,Alarms,TRUCK,37.8013251295,-122.45349824440001
7031,Alarms,TRUCK,37.7824684162,-122.44859058860001
7002,Alarms,ENGINE,37.7302865471,-122.4487885464
2833,Alarms,TRUCK,37.7938853057,-122.4128518274
6997,Alarms,CHIEF,37.7641898783,-122.4204377043
2838,Alarms,ENGINE,37.7344812749,-122.391912067
6994,Alarms,TRUCK,37.7910493415,-122.44528660030001
2789,Alarms,CHIEF,37.8054225879,-122.4259588992
7048,Alarms,TRUCK,37.7302865471,-122.4487885464
2787,Alarms,TRUCK,37.7344812749,-122.391912067
7049,Alarms,ENGINE,37.710217410700004,-122.46695479450001
2785,Alarms,CHIEF,37.7344812749,-122.391912067
2841,Alarms,ENGINE,37.805391239,-122.4448002008
2845,Alarms,TRUCK,37.7271372788,-122.3789689714
7058,Alarms,TRUCK,37.7812876871,-122.4113180554
2776,Alarms,ENGINE,37.7738617772,-122.413045972
7133,Alarms,CHIEF,37.7824684162,-122.44859058860001
2344,Alarms,ENGINE,37.73673251,-122.3805665589
2710,Alarms,TRUCK,37.7988360851,-122.4062732495
2891,Alarms,CHIEF,37.7671242263,-122.3976400373
7224,Alarms,CHIEF,37.726151743,-122.39555385879999
7229,Alarms,TRUCK,37.7565080013,-122.4065410143
7231,Alarms,CHIEF,37.77989681,-122.44056133
7232,Alarms,CHIEF,37.7894788173,-122.4145611332
7233,Alarms,ENGINE,37.751954442199995,-122.4222319034
6875,Alarms,ENGINE,37.8013251295,-122.45349824440001
7238,Alarms,CHIEF,37.7302865471,-122.4487885464
6873,Alarms,TRUCK,37.7664544117,-122.3973856982
2955,Alarms,ENGINE,37.7705590121,-122.41794958530001
6881,Alarms,TRUCK,37.784807388699996,-122.4136154383
2961,Alarms,CHIEF,37.776852457800004,-122.41945501209999
2606,Alarms,CHIEF,37.7705590121,-122.41794958530001
7251,Alarms,CHIEF,37.7808662106,-122.42880323799999
7256,Alarms,CHIEF,37.7565080013,-122.4065410143
2969,Alarms,ENGINE,37.7649777859,-122.46644563790001
2971,Alarms,TRUCK,37.768462245900004,-122.4312048785
2974,Alarms,CHIEF,37.7479586316,-122.4674180088
2588,Alarms,CHIEF,37.7940071082,-122.433249659
2585,Alarms,TRUCK,37.7829534931,-122.41324374870001
6847,Alarms,ENGINE,37.7858903312,-122.41172571940001
6867,Alarms,TRUCK,37.7891656315,-122.4313628916
2633,Alarms,ENGINE,37.7669871098,-122.4278571675
2944,Alarms,ENGINE,37.7940071082,-122.433249659
2941,Alarms,TRUCK,37.7982454589,-122.4357936593
2894,Alarms,ENGINE,37.7982454589,-122.4357936593
2895,Alarms,ENGINE,37.7671242263,-122.3976400373
2896,Alarms,CHIEF,37.7551739408,-122.4766223732
2693,Alarms,ENGINE,37.7829534931,-122.41324374870001
6921,Alarms,ENGINE,37.7985818636,-122.4760377653
2675,Alarms,TRUCK,37.7705590121,-122.41794958530001
2920,Alarms,CHIEF,37.7165061781,-122.3904177674
7182,Alarms,TRUCK,37.7946334154,-122.4324650794
2921,Alarms,TRUCK,37.7479586316,-122.4674180088
7188,Alarms,CHIEF,37.7812876871,-122.4113180554
2660,Alarms,TRUCK,37.776852457800004,-122.41945501209999
6897,Alarms,CHIEF,37.7825564118,-122.4380318899
6896,Alarms,CHIEF,37.7838427739,-122.42276736379999
2657,Alarms,ENGINE,37.7565080013,-122.4065410143
7201,Alarms,TRUCK,37.7825564118,-122.4380318899
2931,Alarms,CHIEF,37.768462245900004,-122.4312048785
2652,Alarms,TRUCK,37.8054225879,-122.4259588992
2650,Alarms,TRUCK,37.7738617772,-122.413045972
6893,Alarms,ENGINE,37.7621440348,-122.4215514516
2648,Alarms,TRUCK,37.7951006528,-122.40484784790002
7209,Alarms,ENGINE,37.7891656315,-122.4313628916
7135,Alarms,CHIEF,37.751954442199995,-122.4222319034
9178,Alarms,CHIEF,37.763627228699995,-122.38972339
2343,Alarms,TRUCK,37.7869521631,-122.44107182280001
3147,Alarms,CHIEF,37.7738617772,-122.413045972
7913,Alarms,TRUCK,37.7911511887,-122.4343618671
6389,Alarms,TRUCK,37.7914675529,-122.4132730801
3413,Alarms,TRUCK,37.7688930096,-122.42438060559999
3414,Alarms,ENGINE,37.805391239,-122.4448002008
3418,Alarms,CHIEF,37.786973316,-122.425845943
6382,Alarms,ENGINE,37.7806168447,-122.4165622543
6380,Alarms,TRUCK,37.7517086695,-122.4139369421
3422,Alarms,CHIEF,37.7921242439,-122.42352828959999
1970,Alarms,CHIEF,37.7834768404,-122.4124351407
3408,Alarms,TRUCK,37.7570337297,-122.476758437
1969,Alarms,ENGINE,37.7236442721,-122.4545988592
3428,Alarms,TRUCK,37.7851111082,-122.4145920383
1966,Alarms,TRUCK,37.719145679099995,-122.44563492110001
3430,Alarms,CHIEF,37.784091036199996,-122.41178436950001
6372,Alarms,ENGINE,37.7925624699,-122.44048841450001
3435,Alarms,ENGINE,37.7454374721,-122.4368460103
1954,Alarms,ENGINE,37.7592202976,-122.4633116072
1952,Alarms,CHIEF,37.7143348137,-122.4920478717
1946,Alarms,CHIEF,37.7791674219,-122.40634642559999
1939,Alarms,CHIEF,37.787764099,-122.4099253284
3427,Alarms,ENGINE,37.784807388699996,-122.4136154383
7969,Alarms,CHIEF,37.785389821799996,-122.4090932285
3397,Alarms,ENGINE,37.7980228452,-122.4058632126
3392,Alarms,CHIEF,37.7870654664,-122.4131598167
7823,Alarms,ENGINE,37.793184600100005,-122.394772479
3343,Alarms,ENGINE,37.784091036199996,-122.41178436950001
6460,Alarms,ENGINE,37.7358508297,-122.5030619598
6455,Alarms,CHIEF,37.7806168447,-122.4165622543
7835,Alarms,CHIEF,37.7581366017,-122.4488072984
7839,Alarms,ENGINE,37.7882419233,-122.4092402184
7846,Alarms,ENGINE,37.7863072236,-122.4052948452
3362,Alarms,ENGINE,37.7870654664,-122.4131598167
3365,Alarms,TRUCK,37.805391239,-122.4448002008
6405,Alarms,ENGINE,37.7218642112,-122.4429940702
7863,Alarms,TRUCK,37.710217410700004,-122.46695479450001
6430,Alarms,CHIEF,37.7739110665,-122.39144059
2031,Alarms,CHIEF,37.7806691632,-122.4016780456
3373,Alarms,TRUCK,37.7921242439,-122.42352828959999
6421,Alarms,CHIEF,37.745566707100004,-122.4511557278
2020,Alarms,CHIEF,37.763968606700004,-122.4241482517
3383,Alarms,CHIEF,37.7570337297,-122.476758437
7887,Alarms,ENGINE,37.7887683286,-122.4084300062
2013,Alarms,ENGINE,37.717513468,-122.4805945745
3390,Alarms,TRUCK,37.7918843298,-122.409983572
2034,Alarms,MEDIC,37.7834768404,-122.4124351407
1932,Alarms,CHIEF,37.747999680999996,-122.42082186489999
7972,Alarms,TRUCK,37.7977792275,-122.4078279837
7975,Alarms,CHIEF,37.793184600100005,-122.394772479
1871,Alarms,ENGINE,37.7143348137,-122.4920478717
1866,Alarms,ENGINE,37.747999680999996,-122.42082186489999
3496,Alarms,TRUCK,37.7753529597,-122.42934454450001
3497,Alarms,TRUCK,37.7834768404,-122.4124351407
8035,Alarms,ENGINE,37.785389821799996,-122.4090932285
6312,Alarms,TRUCK,37.783789296900004,-122.4092663073
1861,Alarms,ENGINE,37.7897614265,-122.4048143711
8037,Alarms,TRUCK,37.7900697671,-122.40017317569999
8044,Alarms,TRUCK,37.792515445999996,-122.40919800260001
3491,Alarms,TRUCK,37.786566734299996,-122.4072283818
1854,Alarms,ENGINE,37.7791674219,-122.40634642559999
8050,Alarms,TRUCK,37.7745856548,-122.4628133551
3506,Alarms,TRUCK,37.7980228452,-122.4058632126
1842,Alarms,TRUCK,37.7592202976,-122.4633116072
8057,Alarms,TRUCK,37.776269506599995,-122.4172576051
1838,Alarms,TRUCK,37.787764099,-122.4099253284
3515,Alarms,CHIEF,37.805391239,-122.4448002008
8064,Alarms,CHIEF,37.780445711700004,-122.4329734429
1829,Alarms,ENGINE,37.7834768404,-122.4124351407
3520,Alarms,ENGINE,37.7831634271,-122.4115992789
1849,Alarms,ENGINE,37.7497020111,-122.4204993342
3490,Alarms,ENGINE,37.786973316,-122.425845943
8023,Alarms,TRUCK,37.7887683286,-122.4084300062
1876,Alarms,TRUCK,37.7791674219,-122.40634642559999
1926,Alarms,ENGINE,37.769637599999996,-122.4376111774
1923,Alarms,ENGINE,37.763968606700004,-122.4241482517
3458,Alarms,TRUCK,37.782448498200004,-122.41632744180001
6345,Alarms,CHIEF,37.718722285700004,-122.389118325
6344,Alarms,TRUCK,37.7358508297,-122.5030619598
3463,Alarms,ENGINE,37.7921242439,-122.42352828959999
1915,Alarms,TRUCK,37.7813778206,-122.4331620455
1914,Alarms,TRUCK,37.7806691632,-122.4016780456
7988,Alarms,ENGINE,37.7880205485,-122.42606156129999
1902,Alarms,ENGINE,37.7806691632,-122.4016780456
3476,Alarms,CHIEF,37.783260386100004,-122.4183661542
1894,Alarms,TRUCK,37.7700629447,-122.45024394049999
6328,Alarms,ENGINE,37.7446252316,-122.4103456013
8012,Alarms,ENGINE,37.8003670398,-122.40171077129999
1885,Alarms,TRUCK,37.7897614265,-122.4048143711
1884,Alarms,ENGINE,37.787764099,-122.4099253284
8019,Alarms,ENGINE,37.776269506599995,-122.4172576051
1880,Alarms,CHIEF,37.7868117506,-122.40284972020001
6319,Alarms,TRUCK,37.7969760062,-122.4036809153
8021,Alarms,TRUCK,37.8003670398,-122.40171077129999
1877,Alarms,ENGINE,37.7155450528,-122.47362991969999
2072,Alarms,ENGINE,37.7617420538,-122.4484553609
3340,Alarms,CHIEF,37.7851111082,-122.4145920383
3339,Alarms,CHIEF,37.7834768404,-122.4124351407
3338,Alarms,ENGINE,37.7878246694,-122.3970324365
3197,Alarms,CHIEF,37.805391239,-122.4448002008
3199,Alarms,CHIEF,37.7649777859,-122.46644563790001
6605,Alarms,TRUCK,37.7925624699,-122.44048841450001
7610,Alarms,ENGINE,37.7882419233,-122.4092402184
2259,Alarms,TRUCK,37.763968606700004,-122.4241482517
6599,Alarms,ENGINE,37.784091036199996,-122.41178436950001
2249,Alarms,TRUCK,37.7155450528,-122.47362991969999
7627,Alarms,CHIEF,37.7840683016,-122.4602724965
7629,Alarms,ENGINE,37.7977792275,-122.4078279837
2275,Alarms,ENGINE,37.710155602600004,-122.412604289
3221,Alarms,CHIEF,37.7940071082,-122.433249659
2237,Alarms,CHIEF,37.7848690868,-122.4650907616
6580,Alarms,ENGINE,37.745566707100004,-122.4511557278
2234,Alarms,CHIEF,37.7497020111,-122.4204993342
7646,Alarms,TRUCK,37.8003670398,-122.40171077129999
7652,Alarms,TRUCK,37.7880205485,-122.42606156129999
7653,Alarms,CHIEF,37.7882419233,-122.4092402184
7655,Alarms,CHIEF,37.7570337297,-122.476758437
3236,Alarms,TRUCK,37.7356359706,-122.41846588969999
6568,Alarms,ENGINE,37.785685802399996,-122.4213933078
6586,Alarms,CHIEF,37.7517086695,-122.4139369421
6616,Alarms,TRUCK,37.7883420975,-122.4075754526
6618,Alarms,TRUCK,37.7914675529,-122.4132730801
2282,Alarms,ENGINE,37.774534487800004,-122.4821837717
2335,Alarms,ENGINE,37.7511571597,-122.44396837149999
7540,Alarms,ENGINE,37.7953737061,-122.4082345385
7544,Alarms,ENGINE,37.7914523627,-122.4065433001
7551,Alarms,TRUCK,37.793184600100005,-122.394772479
2317,Alarms,CHIEF,37.7617420538,-122.4484553609
7561,Alarms,ENGINE,37.7860371624,-122.4062128782
6645,Alarms,ENGINE,37.7894926602,-122.410269519
6644,Alarms,CHIEF,37.7858903312,-122.41172571940001
3171,Alarms,ENGINE,37.8054225879,-122.4259588992
6637,Alarms,CHIEF,37.789383886799996,-122.40778695629999
3178,Alarms,ENGINE,37.7271372788,-122.3789689714
3182,Alarms,ENGINE,37.768462245900004,-122.4312048785
6626,Alarms,ENGINE,37.7757145344,-122.4768281158
6625,Alarms,CHIEF,37.8013251295,-122.45349824440001
6623,Alarms,TRUCK,37.7807577537,-122.4913020547
2289,Alarms,ENGINE,37.7865888591,-122.4016922926
6620,Alarms,ENGINE,37.77989681,-122.44056133
7589,Alarms,CHIEF,37.7953737061,-122.4082345385
2285,Alarms,CHIEF,37.7791674219,-122.40634642559999
2284,Alarms,CHIEF,37.769637599999996,-122.4376111774
7591,Alarms,ENGINE,37.7500995811,-122.43389883100001
7662,Alarms,TRUCK,37.7581366017,-122.4488072984
2339,Alarms,ENGINE,37.7834768404,-122.4124351407
3248,Alarms,TRUCK,37.7671242263,-122.3976400373
3254,Alarms,ENGINE,37.7271372788,-122.3789689714
7768,Alarms,TRUCK,37.7442928065,-122.43909157899999
2121,Alarms,CHIEF,37.7693772648,-122.4295114291
7773,Alarms,TRUCK,37.7887066123,-122.3990102076
6492,Alarms,TRUCK,37.7739110665,-122.39144059
6490,Alarms,TRUCK,37.7446252316,-122.4103456013
7782,Alarms,TRUCK,37.785389821799996,-122.4090932285
2106,Alarms,CHIEF,37.710155602600004,-122.412604289
3321,Alarms,ENGINE,37.782448498200004,-122.41632744180001
6484,Alarms,ENGINE,37.7739110665,-122.39144059
7755,Alarms,TRUCK,37.7882419233,-122.4092402184
7791,Alarms,ENGINE,37.7812064711,-122.5036275123
7794,Alarms,CHIEF,37.7642910155,-122.4186894167
3326,Alarms,ENGINE,37.7788798213,-122.43356996360001
3327,Alarms,CHIEF,37.718722285700004,-122.389118325
2094,Alarms,CHIEF,37.774534487800004,-122.4821837717
2092,Alarms,ENGINE,37.719145679099995,-122.44563492110001
7807,Alarms,CHIEF,37.7887066123,-122.3990102076
2083,Alarms,CHIEF,37.7511571597,-122.44396837149999
2082,Alarms,CHIEF,37.7474217897,-122.4248810747
2078,Alarms,ENGINE,37.7155450528,-122.47362991969999
7793,Alarms,ENGINE,37.8003670398,-122.40171077129999
2135,Alarms,TRUCK,37.7897614265,-122.4048143711
3296,Alarms,TRUCK,37.7831634271,-122.4115992789
2142,Alarms,TRUCK,37.7143348137,-122.4920478717
6551,Alarms,ENGINE,37.7767190508,-122.458611722
7685,Alarms,TRUCK,37.7953737061,-122.4082345385
6548,Alarms,TRUCK,37.7379604483,-122.44632163840001
2192,Alarms,ENGINE,37.7813778206,-122.4331620455
6546,Alarms,TRUCK,37.778154438499996,-122.446874815
2188,Alarms,TRUCK,37.7791674219,-122.40634642559999
7692,Alarms,ENGINE,37.7642910155,-122.4186894167
7695,Alarms,CHIEF,37.725841089,-122.4788651042
3264,Alarms,CHIEF,37.7982454589,-122.4357936593
6540,Alarms,CHIEF,37.783789296900004,-122.4092663073
2178,Alarms,TRUCK,37.774534487800004,-122.4821837717
3269,Alarms,ENGINE,37.7988360851,-122.4062732495
7708,Alarms,CHIEF,37.7500995811,-122.43389883100001
2172,Alarms,CHIEF,37.7897614265,-122.4048143711
2164,Alarms,ENGINE,37.7474217897,-122.4248810747
2163,Alarms,CHIEF,37.7877559111,-122.39070075389999
2160,Alarms,RESCUE CAPTAIN,37.7834768404,-122.4124351407
6523,Alarms,ENGINE,37.7517086695,-122.4139369421
7730,Alarms,CHIEF,37.7860371624,-122.4062128782
7732,Alarms,CHIEF,37.768462245900004,-122.4312048785
7738,Alarms,ENGINE,37.7840683016,-122.4602724965
7676,Alarms,CHIEF,37.7840683016,-122.4602724965
4272,Alarms,ENGINE,37.7301394309,-122.43226889440001
1409,Alarms,TRUCK,37.7190118677,-122.48045074950001
9325,Alarms,ENGINE,37.757292781,-122.39577189709999
4933,Alarms,TRUCK,37.7764944809,-122.4113591384
4404,Alarms,TRUCK,37.7668213317,-122.428814858
5061,Alarms,CHIEF,37.7121495088,-122.4171412257
4479,Alarms,CHIEF,37.7495118728,-122.4236845602
5290,Alarms,CHIEF,37.7649491078,-122.4432024674
5062,Alarms,TRUCK,37.7841909048,-122.4101194835
695,Alarms,TRUCK,37.7842056749,-122.4076127318
698,Alarms,CHIEF,37.7974647217,-122.4146678321
699,Alarms,TRUCK,37.7813778206,-122.4331620455
4797,Alarms,TRUCK,37.771114344299995,-122.39036821260001
221,Alarms,ENGINE,37.7813778206,-122.4331620455
5285,Alarms,CHIEF,37.7223883271,-122.42778194809999
4707,Alarms,ENGINE,37.767244221,-122.5102257491
516,Alarms,ENGINE,37.7799116693,-122.4074744396
5064,Alarms,CHIEF,37.7864795346,-122.404724351
9934,Alarms,CHIEF,37.793420180300004,-122.40938868299999
5057,Alarms,TRUCK,37.7780365108,-122.4154291009
4408,Alarms,ENGINE,37.770198458,-122.38957826549999
198,Alarms,ENGINE,37.783167663899995,-122.39782549530001
4821,Alarms,ENGINE,37.8029850566,-122.4122222317
4940,Alarms,ENGINE,37.7945675421,-122.4074578085
653,Alarms,ENGINE,37.7958995298,-122.4377814833
66,Alarms,CHIEF,37.790319303400004,-122.4231629068
5299,Alarms,CHIEF,37.7938033883,-122.43904172129999
5434,Alarms,CHIEF,37.783789296900004,-122.4092663073
538,Alarms,CHIEF,37.7912932514,-122.3986146104
4470,Alarms,CHIEF,37.7826355124,-122.4148628273
203,Alarms,ENGINE,37.7956912801,-122.4394237183
534,Alarms,CHIEF,37.789354072100004,-122.40003235969999
205,Alarms,ENGINE,37.7912932514,-122.3986146104
9447,Alarms,TRUCK,37.7827439708,-122.41488481280001
9450,Alarms,CHIEF,37.776269506599995,-122.4172576051
9273,Alarms,ENGINE,37.7808662106,-122.42880323799999
700,Alarms,CHIEF,37.7884568414,-122.4018373361
515,Alarms,TRUCK,37.7912932514,-122.3986146104
4488,Alarms,CHIEF,37.767244221,-122.5102257491
54,Alarms,TRUCK,37.7543628763,-122.4232160884
137,Alarms,ENGINE,37.7543628763,-122.4232160884
498,Alarms,TRUCK,37.7825474,-122.41224793549999
4400,Alarms,CHIEF,37.768462245900004,-122.4312048785
9853,Alarms,TRUCK,37.7588568959,-122.4029056701
4692,Alarms,TRUCK,37.7823404681,-122.4037719167
9740,Alarms,ENGINE,37.7655871452,-122.4242976454
244,Alarms,CHIEF,37.788186040700005,-122.4059182162
4997,Alarms,TRUCK,37.7473004189,-122.4269378978
4321,Alarms,CHIEF,37.7733933056,-122.43911438549999
4506,Alarms,TRUCK,37.7303132169,-122.4862054383
4371,Alarms,TRUCK,37.7919873998,-122.3977335533
9937,Alarms,TRUCK,37.7883245687,-122.39391134610001
4925,Alarms,TRUCK,37.7950840598,-122.4073868893
5082,Alarms,TRUCK,37.7787978873,-122.42252070219999
499,Alarms,CHIEF,37.7536695909,-122.4222784182
9742,Alarms,TRUCK,37.7768945401,-122.4919580782
5076,Alarms,TRUCK,37.783310406700004,-122.38837987389999
513,Alarms,TRUCK,37.7873040053,-122.39638047790001
5068,Alarms,ENGINE,37.770787682199995,-122.4004625668
9353,Alarms,ENGINE,37.7874196525,-122.39277601200001
4978,Alarms,ENGINE,37.8029850566,-122.4122222317
4702,Alarms,ENGINE,37.7764944809,-122.4113591384
9471,Alarms,TRUCK,37.7874196525,-122.39277601200001
9472,Alarms,CHIEF,37.7874196525,-122.39277601200001
4491,Alarms,CHIEF,37.783838518,-122.41377551209999
507,Alarms,TRUCK,37.7729924696,-122.47615790719999
230,Alarms,CHIEF,37.7813778206,-122.4331620455
506,Alarms,CHIEF,37.790512680999996,-122.40221671040001
232,Alarms,CHIEF,37.7956912801,-122.4394237183
4328,Alarms,CHIEF,37.770198458,-122.38957826549999
5447,Alarms,ENGINE,37.7787978873,-122.42252070219999
9477,Alarms,CHIEF,37.784091036199996,-122.41178436950001
5304,Alarms,TRUCK,37.7880205485,-122.42606156129999
4726,Alarms,CHIEF,37.7668213317,-122.428814858
545,Alarms,ENGINE,37.7842056749,-122.4076127318
196,Alarms,CHIEF,37.7469102275,-122.425823813
665,Alarms,CHIEF,37.783167663899995,-122.39782549530001
4360,Alarms,CHIEF,37.771114344299995,-122.39036821260001
5334,Alarms,CHIEF,37.7986237777,-122.46063469020001
4740,Alarms,TRUCK,37.7709133373,-122.4203049943
667,Alarms,TRUCK,37.782992649099995,-122.3905285286
5039,Alarms,CHIEF,37.7473004189,-122.4269378978
5409,Alarms,TRUCK,37.7826425027,-122.4078326793
4963,Alarms,ENGINE,37.7303132169,-122.4862054383
178,Alarms,TRUCK,37.8071199236,-122.41642787209999
571,Alarms,TRUCK,37.7256933576,-122.45228966049999
9295,Alarms,CHIEF,37.7588568959,-122.4029056701
83,Alarms,TRUCK,37.7799116693,-122.4074744396
9846,Alarms,TRUCK,37.784091036199996,-122.41178436950001
5325,Alarms,ENGINE,37.7796475431,-122.41138596260001
4416,Alarms,ENGINE,37.7473004189,-122.4269378978
93,Alarms,TRUCK,37.7842056749,-122.4076127318
84,Alarms,TRUCK,37.7773277635,-122.39308855969999
4954,Alarms,ENGINE,37.7839808801,-122.42019700549999
5018,Alarms,ENGINE,37.7733723701,-122.4434015735
595,Alarms,ENGINE,37.7841909048,-122.4101194835
4804,Alarms,ENGINE,37.7495118728,-122.4236845602
5023,Alarms,TRUCK,37.767244221,-122.5102257491
4419,Alarms,ENGINE,37.7862684417,-122.41299723590001
4961,Alarms,ENGINE,37.793716564200004,-122.43227948030001
5342,Alarms,ENGINE,37.7733890023,-122.41364500280001
5341,Alarms,ENGINE,37.7839429146,-122.4129523625
4429,Alarms,ENGINE,37.7495954457,-122.39967876809999
5012,Alarms,TRUCK,37.8029850566,-122.4122222317
149,Alarms,TRUCK,37.7872952929,-122.41580612870001
4433,Alarms,TRUCK,37.7862684417,-122.41299723590001
87,Alarms,TRUCK,37.7469102275,-122.425823813
581,Alarms,TRUCK,37.7813778206,-122.4331620455
148,Alarms,CHIEF,37.7825474,-122.41224793549999
180,Alarms,ENGINE,37.7825474,-122.41224793549999
91,Alarms,ENGINE,37.787764099,-122.4099253284
4952,Alarms,ENGINE,37.7919873998,-122.3977335533
5414,Alarms,TRUCK,37.7986237777,-122.46063469020001
682,Alarms,ENGINE,37.7873040053,-122.39638047790001
5312,Alarms,TRUCK,37.7938033883,-122.43904172129999
5359,Alarms,TRUCK,37.7863072236,-122.4052948452
552,Alarms,CHIEF,37.7699074186,-122.4291108855
4347,Alarms,TRUCK,37.8029850566,-122.4122222317
193,Alarms,TRUCK,37.7741617053,-122.4891390036
5313,Alarms,CHIEF,37.7841909048,-122.4101194835
685,Alarms,CHIEF,37.7543628763,-122.4232160884
5310,Alarms,CHIEF,37.797178599,-122.4101445636
5428,Alarms,CHIEF,37.7863072236,-122.4052948452
654,Alarms,ENGINE,37.7773277635,-122.39308855969999
687,Alarms,ENGINE,37.7699074186,-122.4291108855
5307,Alarms,CHIEF,37.7567570919,-122.4830288757
4409,Alarms,CHIEF,37.7764944809,-122.4113591384
4798,Alarms,ENGINE,37.7733933056,-122.43911438549999
4945,Alarms,CHIEF,37.7862684417,-122.41299723590001
556,Alarms,TRUCK,37.7887066123,-122.3990102076
191,Alarms,CHIEF,37.7842056749,-122.4076127318
9800,Alarms,ENGINE,37.7663225316,-122.42472387040002
675,Alarms,TRUCK,37.790319303400004,-122.4231629068
4447,Alarms,CHIEF,37.7709133373,-122.4203049943
4353,Alarms,CHIEF,37.7950840598,-122.4073868893
5357,Alarms,CHIEF,37.7639379044,-122.3942141301
5323,Alarms,ENGINE,37.723805207699996,-122.4733271322
4449,Alarms,CHIEF,37.798713995199996,-122.4096183311
562,Alarms,TRUCK,37.7974647217,-122.4146678321
76,Alarms,CHIEF,37.7469102275,-122.425823813
143,Alarms,TRUCK,37.789354072100004,-122.40003235969999
5318,Alarms,TRUCK,37.7733890023,-122.41364500280001
4728,Alarms,TRUCK,37.7839808801,-122.42019700549999
190,Alarms,ENGINE,37.7729924696,-122.47615790719999
9911,Alarms,TRUCK,37.7663225316,-122.42472387040002
4815,Alarms,ENGINE,37.7950840598,-122.4073868893
4951,Alarms,CHIEF,37.7495954457,-122.39967876809999
256,Alarms,TRUCK,37.7872685413,-122.4001889317
9723,Alarms,CHIEF,37.757292781,-122.39577189709999
5480,Alarms,CHIEF,37.7938033883,-122.43904172129999
5189,Alarms,ENGINE,37.798713995199996,-122.4096183311
9587,Alarms,ENGINE,37.7663225316,-122.42472387040002
9677,Alarms,ENGINE,37.7827439708,-122.41488481280001
5124,Alarms,TRUCK,37.770787682199995,-122.4004625668
106,Alarms,CHIEF,37.7799116693,-122.4074744396
5198,Alarms,ENGINE,37.7880205485,-122.42606156129999
757,Alarms,ENGINE,37.788186040700005,-122.4059182162
4570,Alarms,ENGINE,37.771114344299995,-122.39036821260001
9203,Alarms,TRUCK,37.763627228699995,-122.38972339
9574,Alarms,ENGINE,37.784091036199996,-122.41178436950001
5199,Alarms,CHIEF,37.798713995199996,-122.4096183311
4568,Alarms,ENGINE,37.768462245900004,-122.4312048785
4860,Alarms,CHIEF,37.7301394309,-122.43226889440001
754,Alarms,CHIEF,37.7872952929,-122.41580612870001
5200,Alarms,CHIEF,37.718722285700004,-122.389118325
301,Alarms,TRUCK,37.7912932514,-122.3986146104
398,Alarms,CHIEF,37.7841909048,-122.4101194835
4657,Alarms,ENGINE,37.798713995199996,-122.4096183311
5380,Alarms,ENGINE,37.789580382800004,-122.4128911568
647,Alarms,TRUCK,37.7536695909,-122.4222784182
9883,Alarms,TRUCK,37.7655871452,-122.4242976454
414,Alarms,CHIEF,37.7729924696,-122.47615790719999
5208,Alarms,CHIEF,37.76410441,-122.4218779741
309,Alarms,TRUCK,37.7699074186,-122.4291108855
408,Alarms,TRUCK,37.788186040700005,-122.4059182162
